,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District,lat,lon
2101,421.0,2.0,6500000.0,45.0,29.0,6.0,14.8,9.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,2.0,55.888881,37.613099
2102,422.0,3.0,9770000.0,56.4,43.0,11.0,4.75,10.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,2.0,55.797427,37.6001
2103,423.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2104,424.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2105,425.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2106,426.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2107,427.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2108,428.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2109,429.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2110,430.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2111,431.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2112,432.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2113,433.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2114,434.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2115,435.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2116,436.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2117,437.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2118,438.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2119,439.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2120,440.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2121,441.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2122,442.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2123,443.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2124,444.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2125,445.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2126,446.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2127,447.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2128,448.0,3.0,11950000.0,63.5,44.2,7.0,7.03,12.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,2.0,55.818994,37.621004
2129,449.0,3.0,10790000.0,64.7,39.0,8.2,12.03,5.0,1.0,0.0,0.0,1.0,12.0,13.0,0.0,2.0,55.863596,37.599516
2130,450.0,3.0,30000000.0,118.6,118.6,,9.27,10.0,1.0,1.0,0.0,1.0,3.0,16.0,0.0,2.0,55.836428,37.65523
2131,451.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2132,452.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2133,453.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2134,454.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2135,455.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2136,456.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2137,457.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2138,458.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2139,459.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2140,460.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2141,461.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2142,462.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2143,463.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2144,464.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2145,465.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2146,466.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2147,467.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2148,468.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2149,469.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2150,470.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2151,471.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2152,472.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2153,473.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2154,474.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2155,475.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2156,476.0,1.0,11350000.0,39.0,19.0,7.5,5.87,5.0,0.0,0.0,0.0,1.0,12.0,17.0,0.0,2.0,55.806439,37.643974
2157,477.0,1.0,6250000.0,37.0,20.0,9.0,11.69,4.0,0.0,0.0,0.0,1.0,12.0,17.0,0.0,2.0,55.860186,37.594755
2158,478.0,1.0,4547000.0,40.6,21.0,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2159,479.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2160,480.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2161,481.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2162,482.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2163,483.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2164,484.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2165,485.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2166,486.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2167,487.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2168,488.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2169,489.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2170,490.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2171,491.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2172,492.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2173,493.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2174,494.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2175,495.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2176,496.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2177,497.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2178,498.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2179,499.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2180,500.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2181,501.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2182,502.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2183,503.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2184,504.0,2.0,9686000.0,66.8,42.0,12.5,5.62,10.0,1.0,1.0,0.0,1.0,6.0,46.0,1.0,2.0,55.804072,37.590693
2185,505.0,1.0,11610100.0,46.8,9.0,23.1,5.11,10.0,1.0,1.0,0.0,0.0,4.0,8.0,0.0,2.0,55.800438,37.636706
2186,506.0,3.0,17865000.0,104.4,,,5.49,15.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,55.805174,37.618273
2187,507.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2188,508.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2189,509.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2190,510.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2191,511.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2192,512.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2193,513.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2194,514.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2195,515.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2196,516.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2197,517.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2198,518.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2199,519.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2200,520.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2201,521.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2202,522.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2203,523.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2204,524.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2205,525.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2206,526.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2207,527.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2208,528.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2209,529.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2210,530.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2211,531.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2212,532.0,1.0,4280310.0,24.9,10.0,9.0,14.91,7.0,1.0,1.0,0.0,1.0,9.0,15.0,1.0,2.0,55.889114,37.591081
2213,533.0,2.0,9500000.0,54.0,33.0,8.5,15.98,9.0,1.0,0.0,0.0,1.0,9.0,16.0,0.0,2.0,55.897746,37.577507
2214,534.0,2.0,9000000.0,55.0,30.0,9.0,12.25,5.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0,2.0,55.865349,37.596309
2215,535.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2216,536.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2217,537.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2218,538.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2219,539.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2220,540.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2221,541.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2222,542.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2223,543.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2224,544.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2225,545.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2226,546.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2227,547.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2228,548.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2229,549.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2230,550.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2231,551.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2232,552.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2233,553.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2234,554.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2235,555.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2236,556.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2237,557.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2238,558.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2239,559.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2240,560.0,3.0,7800000.0,57.4,38.5,5.5,14.08,15.0,1.0,1.0,0.0,1.0,5.0,9.0,0.0,2.0,55.875425,37.691333
2241,561.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2242,562.0,1.0,5640000.0,35.8,16.0,8.0,5.52,11.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.803318,37.591374
2243,563.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2244,564.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2245,565.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2246,566.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2247,567.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2248,568.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2249,569.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2250,570.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2251,571.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
2252,572.0,1.0,4350000.0,35.2,19.5,7.5,14.51,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,55.873753,37.716576
2253,573.0,1.0,4400000.0,33.0,19.0,6.0,14.16,20.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,2.0,55.870587,37.715606
2254,574.0,1.0,4400000.0,32.0,17.0,9.0,10.53,9.0,0.0,1.0,0.0,1.0,11.0,18.0,1.0,2.0,55.850472,37.623784
2255,575.0,1.0,4400000.0,23.3,15.5,3.4,15.16,15.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,55.879763,37.718588
2256,576.0,1.0,4414000.0,28.5,15.0,,5.62,5.0,1.0,1.0,0.0,1.0,7.0,46.0,1.0,2.0,55.804072,37.590693
2257,577.0,1.0,4443376.0,40.9,16.5,13.6,13.86,8.0,1.0,1.0,0.0,1.0,13.0,20.0,1.0,2.0,55.879981,37.597562
2258,578.0,1.0,4446000.0,39.7,15.5,12.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,20.0,1.0,2.0,55.880065,37.597261
2259,579.0,1.0,4475000.0,32.6,18.9,5.9,15.18,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,55.885999,37.690444
2260,580.0,1.0,4500000.0,30.1,18.4,5.8,9.37,25.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,55.83525,37.667393
2261,581.0,1.0,4500000.0,38.0,16.0,9.0,13.01,5.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,2.0,55.869142,37.669441
2262,582.0,1.0,4500000.0,32.6,18.8,6.7,14.16,15.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,55.870587,37.715606
2263,583.0,1.0,4530288.0,41.7,17.3,13.6,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2264,584.0,1.0,4550000.0,33.0,17.0,7.0,13.38,17.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,2.0,55.874981,37.647657
2265,585.0,1.0,4600000.0,33.0,18.8,6.6,13.77,10.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.87188,37.69401
2266,586.0,1.0,4600000.0,31.0,18.0,,5.62,9.0,1.0,1.0,0.0,1.0,3.0,46.0,1.0,2.0,55.804072,37.590693
2267,587.0,1.0,4616096.0,32.7,,,10.53,14.0,1.0,0.0,0.0,1.0,14.0,18.0,1.0,2.0,55.850472,37.623784
2268,588.0,3.0,17990000.0,74.0,45.0,9.0,7.76,7.0,1.0,1.0,0.0,1.0,7.0,9.0,0.0,2.0,55.822584,37.653379
2269,589.0,1.0,4654892.0,29.5,20.0,,10.54,10.0,1.0,1.0,0.0,0.0,2.0,18.0,1.0,2.0,55.850616,37.618053
2270,590.0,3.0,17865000.0,104.4,,,5.49,15.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,55.805174,37.618273
2271,591.0,1.0,3127280.0,24.8,17.4,,13.86,8.0,1.0,1.0,0.0,1.0,18.0,20.0,1.0,2.0,55.879981,37.597562
2272,592.0,1.0,3224000.0,24.8,11.4,6.0,13.85,8.0,1.0,1.0,0.0,1.0,17.0,20.0,0.0,2.0,55.879824,37.596489
2273,593.0,1.0,3450000.0,31.0,23.5,7.1,19.29,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,2.0,55.925023,37.548865
2274,594.0,1.0,3550000.0,23.0,14.6,4.0,15.02,14.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,55.878511,37.717726
2275,595.0,1.0,3600000.0,28.7,18.0,,14.87,20.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,55.888952,37.639779
2276,596.0,1.0,3950000.0,33.0,27.0,,14.87,24.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,2.0,55.888952,37.639779
2277,597.0,1.0,4061875.0,33.5,13.9,9.9,13.86,8.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,2.0,55.879981,37.597562
2278,598.0,1.0,4200000.0,40.1,17.0,12.5,18.76,,,0.0,0.0,1.0,4.0,9.0,0.0,2.0,55.9203,37.550217
2279,599.0,1.0,4331000.0,35.5,14.0,10.0,13.87,8.0,1.0,1.0,0.0,1.0,4.0,17.0,1.0,2.0,55.880065,37.597261
